club,clubLabel,venue,venueLabel,coordinates,continentLabel,country,countryLabel,capacity
http://www.wikidata.org/entity/Q737937,Lyn 1896 FK,http://www.wikidata.org/entity/Q866409,Bislett Stadion,Point(10.733333 59.924722),Europe,http://www.wikidata.org/entity/Q20,Norway,15400.0
http://www.wikidata.org/entity/Q12308,Xerez C.D.,http://www.wikidata.org/entity/Q1369475,Estadio Municipal de Bosco,Point(-6.120278 36.689167),Europe,http://www.wikidata.org/entity/Q29,Spain,20523.0
http://www.wikidata.org/entity/Q17632968,Xerez Deportivo Fútbol Club,http://www.wikidata.org/entity/Q1369475,Estadio Municipal de Bosco,Point(-6.120278 36.689167),Europe,http://www.wikidata.org/entity/Q29,Spain,20523.0
http://www.wikidata.org/entity/Q730219,Korona Kielce,http://www.wikidata.org/entity/Q2002170,Kielce City Stadium,Point(20.624722 50.861389),Europe,http://www.wikidata.org/entity/Q36,Poland,15500.0
http://www.wikidata.org/entity/Q2710,Delfino Pescara 1936,http://www.wikidata.org/entity/Q1509993,Stadio Adriatico,Point(14.22944444 42.45527778),Europe,http://www.wikidata.org/entity/Q38,Italy,20515.0
http://www.wikidata.org/entity/Q659780,Grazer AK,http://www.wikidata.org/entity/Q696491,UPC-Arena,Point(15.454444 47.046111),Europe,http://www.wikidata.org/entity/Q40,Austria,15400.0
http://www.wikidata.org/entity/Q1387336,F.C. Maia,http://www.wikidata.org/entity/Q771301,Estádio Prof. Dr. José Vieira de Carvalho,Point(-8.61821944 41.23456944),Europe,http://www.wikidata.org/entity/Q45,Portugal,16000.0
http://www.wikidata.org/entity/Q19598,Notts County F.C.,http://www.wikidata.org/entity/Q1192396,Meadow Lane,Point(-1.137222 52.9425),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,20229.0
http://www.wikidata.org/entity/Q192597,Hibernian F.C.,http://www.wikidata.org/entity/Q1278116,Easter Road,Point(-3.165555555 55.961666666),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,20421.0
http://www.wikidata.org/entity/Q1322550,FC Petrolul Ploiești,http://www.wikidata.org/entity/Q3274884,Stadionul Ilie Oană,Point(26.033333 44.940278),Europe,http://www.wikidata.org/entity/Q218,Romania,15500.0
http://www.wikidata.org/entity/Q570228,Békéscsaba 1912 Előre SE,http://www.wikidata.org/entity/Q975234,Stadion Kórház utcai,Point(21.105 46.68611111),Europe,http://www.wikidata.org/entity/Q28,Hungary,10432.0
http://www.wikidata.org/entity/Q2268833,KFCO Beerschot Wilrijk,http://www.wikidata.org/entity/Q1057087,Olympisch Stadion,Point(4.382222 51.185),Europe,http://www.wikidata.org/entity/Q31,Belgium,12771.0
http://www.wikidata.org/entity/Q260559,Örebro SK,http://www.wikidata.org/entity/Q814577,Behrn Arena,Point(15.22305556 59.26611111),Europe,http://www.wikidata.org/entity/Q34,Sweden,12674.0
http://www.wikidata.org/entity/Q11492669,AaB Fodbold,http://www.wikidata.org/entity/Q781442,Aalborg Portland Park,Point(9.8991 57.0515),Europe,http://www.wikidata.org/entity/Q35,Denmark,10500.0
http://www.wikidata.org/entity/Q729560,Randers FC,http://www.wikidata.org/entity/Q784770,AutoC Park Randers,Point(10.01027778 56.46583333),Europe,http://www.wikidata.org/entity/Q35,Denmark,10300.0
http://www.wikidata.org/entity/Q289286,AC Horsens,http://www.wikidata.org/entity/Q1022855,CASA Arena Horsens,Point(9.85722222 55.87166667),Europe,http://www.wikidata.org/entity/Q35,Denmark,10400.0
http://www.wikidata.org/entity/Q244981,Widzew Łódź,http://www.wikidata.org/entity/Q1565485,Stadion Widzewa,Point(19.511667 51.765),Europe,http://www.wikidata.org/entity/Q36,Poland,10500.0
http://www.wikidata.org/entity/Q18712576,TMRF Widzew,http://www.wikidata.org/entity/Q1565485,Stadion Widzewa,Point(19.511667 51.765),Europe,http://www.wikidata.org/entity/Q36,Poland,10500.0
http://www.wikidata.org/entity/Q6748,S.S. Juve Stabia,http://www.wikidata.org/entity/Q276784,Stadio Romeo Menti,Point(14.494444 40.706667),Europe,http://www.wikidata.org/entity/Q38,Italy,13000.0
http://www.wikidata.org/entity/Q3963481,S.S.C. Gragnano,http://www.wikidata.org/entity/Q276784,Stadio Romeo Menti,Point(14.494444 40.706667),Europe,http://www.wikidata.org/entity/Q38,Italy,13000.0
http://www.wikidata.org/entity/Q501245,Venezia F.C.,http://www.wikidata.org/entity/Q588926,Stadio Pierluigi Penzo,Point(12.363731 45.427761),Europe,http://www.wikidata.org/entity/Q38,Italy,10500.0
http://www.wikidata.org/entity/Q622432,Rio Ave F.C.,http://www.wikidata.org/entity/Q550041,Estádio do Rio Ave FC,Point(-8.740186 41.362756),Europe,http://www.wikidata.org/entity/Q45,Portugal,12815.0
http://www.wikidata.org/entity/Q48953,Wycombe Wanderers F.C.,http://www.wikidata.org/entity/Q351946,Adams Park,Point(-0.800277777 51.630555555),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10284.0
http://www.wikidata.org/entity/Q18659,Swansea City A.F.C.,http://www.wikidata.org/entity/Q580480,Liberty Stadium,Point(-3.9351 51.6422),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,20750.0
http://www.wikidata.org/entity/Q48949,Rochdale A.F.C.,http://www.wikidata.org/entity/Q619466,Spotland Stadium,Point(-2.18 53.620833),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10249.0
http://www.wikidata.org/entity/Q19604,Portsmouth F.C.,http://www.wikidata.org/entity/Q619531,Fratton Park,Point(-1.063888888 50.796388888),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,21100.0
http://www.wikidata.org/entity/Q244472,Linfield F.C.,http://www.wikidata.org/entity/Q1049601,Windsor Park,Point(-5.955 54.5825),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,12950.0
http://www.wikidata.org/entity/Q18529,Wrexham A.F.C.,http://www.wikidata.org/entity/Q1202579,Racecourse Ground,Point(-3.003611 53.051944),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10500.0
http://www.wikidata.org/entity/Q571553,SV Babelsberg 03,http://www.wikidata.org/entity/Q464018,Karl-Liebknecht-Stadion,Point(13.094806 52.399083),Europe,http://www.wikidata.org/entity/Q183,Germany,10499.0
http://www.wikidata.org/entity/Q155186,FC Carl Zeiss Jena,http://www.wikidata.org/entity/Q547985,Ernst-Abbe-Sportfeld,Point(11.582778 50.915833),Europe,http://www.wikidata.org/entity/Q183,Germany,12990.0
http://www.wikidata.org/entity/Q493464,SV Bergisch Gladbach 09,http://www.wikidata.org/entity/Q795813,BELKAW-Arena,Point(7.11969 50.9939),Europe,http://www.wikidata.org/entity/Q183,Germany,10500.0
http://www.wikidata.org/entity/Q647893,SV Eintracht Trier 05,http://www.wikidata.org/entity/Q883806,Moselstadion,Point(6.647778 49.768056),Europe,http://www.wikidata.org/entity/Q183,Germany,10256.0
http://www.wikidata.org/entity/Q463967,FC Pommern Stralsund,http://www.wikidata.org/entity/Q1387008,Q1387008,Point(13.0964 54.3099),Europe,http://www.wikidata.org/entity/Q183,Germany,12800.0
http://www.wikidata.org/entity/Q288932,FK Jaunība Rīga,http://www.wikidata.org/entity/Q1133726,Daugava Stadium,Point(24.15886111 56.95516667),Europe,http://www.wikidata.org/entity/Q211,Latvia,10461.0
http://www.wikidata.org/entity/Q337049,FC Daugava,http://www.wikidata.org/entity/Q1133726,Daugava Stadium,Point(24.15886111 56.95516667),Europe,http://www.wikidata.org/entity/Q211,Latvia,10461.0
http://www.wikidata.org/entity/Q3907275,Policijas FK,http://www.wikidata.org/entity/Q1133726,Daugava Stadium,Point(24.15886111 56.95516667),Europe,http://www.wikidata.org/entity/Q211,Latvia,10461.0
http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,http://www.wikidata.org/entity/Q154405,Andrův stadion,Point(17.248333 49.6),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,12566.0
http://www.wikidata.org/entity/Q192253,ŠK Slovan Bratislava,http://www.wikidata.org/entity/Q392305,Štadión Pasienky,Point(17.141111 48.166111),Europe,http://www.wikidata.org/entity/Q214,Slovakia,13000.0
http://www.wikidata.org/entity/Q677570,FK Inter Bratislava,http://www.wikidata.org/entity/Q392305,Štadión Pasienky,Point(17.141111 48.166111),Europe,http://www.wikidata.org/entity/Q214,Slovakia,13000.0
http://www.wikidata.org/entity/Q210530,NK Maribor,http://www.wikidata.org/entity/Q975819,Ljudski vrt,Point(15.640556 46.5625),Europe,http://www.wikidata.org/entity/Q215,Slovenia,12994.0
http://www.wikidata.org/entity/Q6954492,NK Branik Maribor,http://www.wikidata.org/entity/Q975819,Ljudski vrt,Point(15.640556 46.5625),Europe,http://www.wikidata.org/entity/Q215,Slovenia,12994.0
http://www.wikidata.org/entity/Q16841074,I. SSK Maribor,http://www.wikidata.org/entity/Q975819,Ljudski vrt,Point(15.640556 46.5625),Europe,http://www.wikidata.org/entity/Q215,Slovenia,12994.0
http://www.wikidata.org/entity/Q18126750,NK Maribor B,http://www.wikidata.org/entity/Q975819,Ljudski vrt,Point(15.640556 46.5625),Europe,http://www.wikidata.org/entity/Q215,Slovenia,12994.0
http://www.wikidata.org/entity/Q203513,FC Zimbru Chișinău,http://www.wikidata.org/entity/Q239295,Zimbru Stadium,Point(28.866944 46.980278),Europe,http://www.wikidata.org/entity/Q217,Moldova,10400.0
http://www.wikidata.org/entity/Q60495,Flamurtari Vlorë,http://www.wikidata.org/entity/Q60676,Flamurtari Stadium,Point(19.48898611 40.45592222),Europe,http://www.wikidata.org/entity/Q222,Albania,13000.0
http://www.wikidata.org/entity/Q2221235,KF Vlora,http://www.wikidata.org/entity/Q60676,Flamurtari Stadium,Point(19.48898611 40.45592222),Europe,http://www.wikidata.org/entity/Q222,Albania,13000.0
http://www.wikidata.org/entity/Q12236,Racing de Santander,http://www.wikidata.org/entity/Q195391,Campos de Sport de El Sardinero,Point(-3.793333 43.476389),Europe,http://www.wikidata.org/entity/Q29,Spain,22222.0
http://www.wikidata.org/entity/Q5773859,Q5773859,http://www.wikidata.org/entity/Q195391,Campos de Sport de El Sardinero,Point(-3.793333 43.476389),Europe,http://www.wikidata.org/entity/Q29,Spain,22222.0
http://www.wikidata.org/entity/Q7971002,Warta Zawiercie,http://www.wikidata.org/entity/Q4546066,1000th-Anniversary of Polish State Stadium,Point(19.432551 50.487487),Europe,http://www.wikidata.org/entity/Q36,Poland,9000.0
http://www.wikidata.org/entity/Q2693,Parma Calcio 1913,http://www.wikidata.org/entity/Q610546,Stadio Ennio Tardini,Point(10.338444444 44.794916666),Europe,http://www.wikidata.org/entity/Q38,Italy,22352.0
http://www.wikidata.org/entity/Q1082282,S.S.D. Licata 1931,http://www.wikidata.org/entity/Q3967776,Stadio Dino Liotta,Point(13.9431 37.1025),Europe,http://www.wikidata.org/entity/Q38,Italy,9000.0
http://www.wikidata.org/entity/Q19458,Burnley F.C.,http://www.wikidata.org/entity/Q683112,Turf Moor,Point(-2.230225 53.789064),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,22546.0
http://www.wikidata.org/entity/Q643914,Derry Celtic F.C.,http://www.wikidata.org/entity/Q3312170,Celtic Park,Point(-7.333611 54.993333),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,22000.0
http://www.wikidata.org/entity/Q107818,FC Energie Cottbus,http://www.wikidata.org/entity/Q290234,Stadion der Freundschaft,Point(14.345556 51.751389),Europe,http://www.wikidata.org/entity/Q183,Germany,22528.0
http://www.wikidata.org/entity/Q754307,FC Zorya Luhansk,http://www.wikidata.org/entity/Q283507,Avanhard Stadium,Point(39.321111 48.559444),Europe,http://www.wikidata.org/entity/Q212,Ukraine,22288.0
http://www.wikidata.org/entity/Q136433,PFC CSKA - Sofia,http://www.wikidata.org/entity/Q804933,Balgarska Armia Stadium,Point(23.339769 42.684258),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,22015.0
http://www.wikidata.org/entity/Q12289607,PFC CSKA Sofia II,http://www.wikidata.org/entity/Q804933,Balgarska Armia Stadium,Point(23.339769 42.684258),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,22015.0
http://www.wikidata.org/entity/Q309025,FC Lokomotiv 1929 Sofia,http://www.wikidata.org/entity/Q1572672,Lokomotiv Stadium,Point(23.314806 42.737639),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,22000.0
http://www.wikidata.org/entity/Q738876,NK Osijek,http://www.wikidata.org/entity/Q2728139,Gradski Vrt Stadium,Point(18.695833 45.545),Europe,http://www.wikidata.org/entity/Q224,Croatia,22050.0
http://www.wikidata.org/entity/Q1949782,FC Guria Lanchkhuti,http://www.wikidata.org/entity/Q1383071,Evgrapi Shevardnadze Stadium,Point(42.047778 42.094722),Europe,http://www.wikidata.org/entity/Q230,Georgia,22000.0
http://www.wikidata.org/entity/Q1111374,FC Prishtina,http://www.wikidata.org/entity/Q1550984,Fadil Vokrri Stadium,Point(21.15688 42.66297),Europe,http://www.wikidata.org/entity/Q1246,Kosovo,16200.0
http://www.wikidata.org/entity/Q318969,HNK Rijeka,http://www.wikidata.org/entity/Q1277056,Stadion Kantrida,Point(14.380959 45.339202),Europe,http://www.wikidata.org/entity/Q224,Croatia,12600.0
http://www.wikidata.org/entity/Q1291169,Stadler FC,http://www.wikidata.org/entity/Q75300027,Stadler Stadion,Point(19.217322222 46.692344444),Europe,http://www.wikidata.org/entity/Q28,Hungary,21000.0
http://www.wikidata.org/entity/Q244595,Újpest FC,http://www.wikidata.org/entity/Q518855,Ferenc Szusza Stadium,Point(19.08465 47.574892),Europe,http://www.wikidata.org/entity/Q28,Hungary,13501.0
http://www.wikidata.org/entity/Q1472823,Újpest FC II,http://www.wikidata.org/entity/Q518855,Ferenc Szusza Stadium,Point(19.08465 47.574892),Europe,http://www.wikidata.org/entity/Q28,Hungary,13501.0
http://www.wikidata.org/entity/Q582342,Cultural y Deportiva Leonesa,http://www.wikidata.org/entity/Q16822,Estadio Reino de León,Point(-5.576699 42.587482),Europe,http://www.wikidata.org/entity/Q29,Spain,13451.0
http://www.wikidata.org/entity/Q108909116,Real Racing de Santander (Women),http://www.wikidata.org/entity/Q195391,Campos de Sport de El Sardinero,Point(-3.793333 43.476389),Europe,http://www.wikidata.org/entity/Q29,Spain,22222.0
http://www.wikidata.org/entity/Q5425060,FC Midtjylland Academy,http://www.wikidata.org/entity/Q11711589,Ikast Stadion,Point(9.146501 56.144848),Europe,http://www.wikidata.org/entity/Q35,Denmark,12750.0
http://www.wikidata.org/entity/Q1387417,FC Oberlausitz Neugersdorf,http://www.wikidata.org/entity/Q561017,Wunderino Arena,Point(10.130556 54.320556),Europe,http://www.wikidata.org/entity/Q183,Germany,13500.0
http://www.wikidata.org/entity/Q5426448,FC Košice,http://www.wikidata.org/entity/Q105515105,Košice football arena,Point(21.245277777 48.696666666),Europe,http://www.wikidata.org/entity/Q214,Slovakia,12658.0
http://www.wikidata.org/entity/Q24185173,Q24185173,http://www.wikidata.org/entity/Q1572672,Lokomotiv Stadium,Point(23.314806 42.737639),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,22000.0
http://www.wikidata.org/entity/Q10728120,Östersunds DFF,http://www.wikidata.org/entity/Q3435821,Jämtkraft Arena,Point(14.655833333 63.194722222),Europe,http://www.wikidata.org/entity/Q34,Sweden,9165.0
http://www.wikidata.org/entity/Q48868163,C.D. Estrela,http://www.wikidata.org/entity/Q3059095,Estádio José Gomes,Point(-9.227967 38.752036),Europe,http://www.wikidata.org/entity/Q45,Portugal,9288.0
http://www.wikidata.org/entity/Q1339086,PFC Ludogorets Razgrad,http://www.wikidata.org/entity/Q3625171,Ludogorets Arena,Point(26.5275 43.53361111),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,9000.0
http://www.wikidata.org/entity/Q20718281,PFC Ludogorets Razgrad II,http://www.wikidata.org/entity/Q3625171,Ludogorets Arena,Point(26.5275 43.53361111),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,9000.0
http://www.wikidata.org/entity/Q2758296,FK Donn,http://www.wikidata.org/entity/Q1777436,Kristiansand Stadion,Point(8.021389 58.1475),Europe,http://www.wikidata.org/entity/Q20,Norway,16600.0
http://www.wikidata.org/entity/Q291163,Moss FK,http://www.wikidata.org/entity/Q6813229,Melløs Stadion,Point(10.67138889 59.42083333),Europe,http://www.wikidata.org/entity/Q20,Norway,9410.0
http://www.wikidata.org/entity/Q8835,RCD Mallorca,http://www.wikidata.org/entity/Q276163,Visit Mallorca Stadi,Point(2.63 39.59),Europe,http://www.wikidata.org/entity/Q29,Spain,23142.0
http://www.wikidata.org/entity/Q847105,SD Logroñés,http://www.wikidata.org/entity/Q1369314,Estadio Las Gaunas,Point(-2.453333 42.453333),Europe,http://www.wikidata.org/entity/Q29,Spain,16666.0
http://www.wikidata.org/entity/Q1067737,UD Logroñes,http://www.wikidata.org/entity/Q1369314,Estadio Las Gaunas,Point(-2.453333 42.453333),Europe,http://www.wikidata.org/entity/Q29,Spain,16666.0
http://www.wikidata.org/entity/Q55242431,DUX Logroño,http://www.wikidata.org/entity/Q1369314,Estadio Las Gaunas,Point(-2.453333 42.453333),Europe,http://www.wikidata.org/entity/Q29,Spain,16666.0
http://www.wikidata.org/entity/Q853043,CD Badajoz,http://www.wikidata.org/entity/Q1369519,Estadio Nuevo Vivero,Point(-7.005886 38.858922),Europe,http://www.wikidata.org/entity/Q29,Spain,11400.0
http://www.wikidata.org/entity/Q138248,Sint-Truidense V.V.,http://www.wikidata.org/entity/Q515782,Stayen,Point(5.165278 50.813611),Europe,http://www.wikidata.org/entity/Q31,Belgium,11250.0
http://www.wikidata.org/entity/Q6001350,Ilves-Kissat,http://www.wikidata.org/entity/Q1419146,Tampere Stadium,Point(23.764167 61.4925),Europe,http://www.wikidata.org/entity/Q33,Finland,16800.0
http://www.wikidata.org/entity/Q16848949,Cesena F.C.,http://www.wikidata.org/entity/Q94625,Stadio Dino Manuzzi,Point(12.261944 44.140556),Europe,http://www.wikidata.org/entity/Q38,Italy,23860.0
http://www.wikidata.org/entity/Q2095117,U.S. Fermana,http://www.wikidata.org/entity/Q3967759,Stadio Bruno Recchioni,Point(13.73 43.1672),Europe,http://www.wikidata.org/entity/Q38,Italy,9500.0
http://www.wikidata.org/entity/Q668573,FC Chiasso,http://www.wikidata.org/entity/Q663857,Stadio comunale Riva IV,Point(9.016686 45.834089),Europe,http://www.wikidata.org/entity/Q39,Switzerland,11160.0
http://www.wikidata.org/entity/Q460494,Panionios F.C.,http://www.wikidata.org/entity/Q1196095,Nea Smyrni Stadium,Point(23.709225 37.94303333),Europe,http://www.wikidata.org/entity/Q41,Greece,11115.0
http://www.wikidata.org/entity/Q1417287,Panserraikos F.C.,http://www.wikidata.org/entity/Q7455414,Serres Municipal Stadium,Point(23.546577 41.084689),Europe,http://www.wikidata.org/entity/Q41,Greece,9500.0
http://www.wikidata.org/entity/Q43492921,Elpis Skoutari F.C.,http://www.wikidata.org/entity/Q7455414,Serres Municipal Stadium,Point(23.546577 41.084689),Europe,http://www.wikidata.org/entity/Q41,Greece,9500.0
http://www.wikidata.org/entity/Q19644,Walsall F.C.,http://www.wikidata.org/entity/Q609268,Bescot Stadium,Point(-1.990706 52.565433),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,11300.0
http://www.wikidata.org/entity/Q18515,Grimsby Town F.C.,http://www.wikidata.org/entity/Q3641228,Blundell Park,Point(-0.046497 53.570225),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,9546.0
http://www.wikidata.org/entity/Q106394,SC Freiburg,http://www.wikidata.org/entity/Q311458,Dreisamstadion,Point(7.893056 47.988889),Europe,http://www.wikidata.org/entity/Q183,Germany,24000.0
http://www.wikidata.org/entity/Q632664,RSV Göttingen 05,http://www.wikidata.org/entity/Q1678573,Jahnstadion,Point(9.926389 51.519167),Europe,http://www.wikidata.org/entity/Q183,Germany,17000.0
http://www.wikidata.org/entity/Q737727,FC Nitra,http://www.wikidata.org/entity/Q392317,Štadión pod Zoborom,Point(18.087506 48.321857),Europe,http://www.wikidata.org/entity/Q214,Slovakia,11384.0
http://www.wikidata.org/entity/Q209640,MŠK Žilina,http://www.wikidata.org/entity/Q392323,Štadión pod Dubňom,Point(18.744722 49.229167),Europe,http://www.wikidata.org/entity/Q214,Slovakia,11258.0
http://www.wikidata.org/entity/Q1024390,CSM Politehnica Iași,http://www.wikidata.org/entity/Q2262973,Stadionul Emil Alexandrescu,Point(27.561389 47.184583),Europe,http://www.wikidata.org/entity/Q218,Romania,11390.0
http://www.wikidata.org/entity/Q837183,Real Jaén,http://www.wikidata.org/entity/Q2004437,La Victoria Stadium,Point(-3.7675 37.775416666),Europe,http://www.wikidata.org/entity/Q29,Spain,12569.0
http://www.wikidata.org/entity/Q18232,KAA Gent,http://www.wikidata.org/entity/Q1711746,Jules Ottenstadion,Point(3.766111 51.031389),Europe,http://www.wikidata.org/entity/Q31,Belgium,12919.0
http://www.wikidata.org/entity/Q306797,Östersunds FK,http://www.wikidata.org/entity/Q3435821,Jämtkraft Arena,Point(14.655833333 63.194722222),Europe,http://www.wikidata.org/entity/Q34,Sweden,9165.0
http://www.wikidata.org/entity/Q2232936,Hetman Zamość,http://www.wikidata.org/entity/Q3967961,Q3967961,Point(23.2454 50.7198),Europe,http://www.wikidata.org/entity/Q36,Poland,16000.0
http://www.wikidata.org/entity/Q296050,Kavala F.C.,http://www.wikidata.org/entity/Q3294947,Anthi Karagianni Stadium,Point(24.436111 40.946944),Europe,http://www.wikidata.org/entity/Q41,Greece,10500.0
http://www.wikidata.org/entity/Q757754,Atromitos F.C.,http://www.wikidata.org/entity/Q3499490,Peristeri Stadium,Point(23.689756 38.004858),Europe,http://www.wikidata.org/entity/Q41,Greece,10200.0
http://www.wikidata.org/entity/Q275626,Larissa F.C.,http://www.wikidata.org/entity/Q3557916,AEL FC Arena,Point(22.39949 39.61561),Europe,http://www.wikidata.org/entity/Q41,Greece,16118.0
http://www.wikidata.org/entity/Q18523,Newport County A.F.C.,http://www.wikidata.org/entity/Q2343802,Rodney Parade,Point(-2.987778 51.588333),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,9097.0
http://www.wikidata.org/entity/Q700029,VFC Plauen,http://www.wikidata.org/entity/Q2530329,Vogtlandstadion,Point(12.1259 50.5235),Europe,http://www.wikidata.org/entity/Q183,Germany,10490.0
http://www.wikidata.org/entity/Q837704,FC Mariupol,http://www.wikidata.org/entity/Q1658859,Illichivets Stadium,Point(37.558333 47.143722),Europe,http://www.wikidata.org/entity/Q212,Ukraine,12680.0
http://www.wikidata.org/entity/Q2587695,FC Slavutych Cherkasy,http://www.wikidata.org/entity/Q2507017,Cherkasy Arena,Point(32.0547 49.4361),Europe,http://www.wikidata.org/entity/Q212,Ukraine,10321.0
http://www.wikidata.org/entity/Q2608031,FC Dnipro Cherkasy,http://www.wikidata.org/entity/Q2507017,Cherkasy Arena,Point(32.0547 49.4361),Europe,http://www.wikidata.org/entity/Q212,Ukraine,10321.0
http://www.wikidata.org/entity/Q162472,1. FK Příbram,http://www.wikidata.org/entity/Q2326094,Na Litavce,Point(13.976389 49.676944),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,9100.0
http://www.wikidata.org/entity/Q585958,CS Pandurii Târgu Jiu,http://www.wikidata.org/entity/Q3544993,Stadionul Tudor Vladimirescu,Point(23.270056 45.043639),Europe,http://www.wikidata.org/entity/Q218,Romania,9200.0
http://www.wikidata.org/entity/Q1520817,PFC Marek Dupnitsa,http://www.wikidata.org/entity/Q3623304,Bonchuk Stadium,Point(23.135556 42.275556),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,16050.0
http://www.wikidata.org/entity/Q843210,FK Napredak Kruševac,http://www.wikidata.org/entity/Q3435068,Stadion Mladost,Point(21.338122 43.583114),Europe,http://www.wikidata.org/entity/Q403,Serbia,10331.0
http://www.wikidata.org/entity/Q94605,FK Spartak Subotica,http://www.wikidata.org/entity/Q3435895,Subotica City Stadium,Point(19.676958 46.081781),Europe,http://www.wikidata.org/entity/Q403,Serbia,13000.0
http://www.wikidata.org/entity/Q3073730,ŽFK Spartak Subotica,http://www.wikidata.org/entity/Q3435895,Subotica City Stadium,Point(19.676958 46.081781),Europe,http://www.wikidata.org/entity/Q403,Serbia,13000.0
http://www.wikidata.org/entity/Q5426479,FK Zlatibor Voda,http://www.wikidata.org/entity/Q3435895,Subotica City Stadium,Point(19.676958 46.081781),Europe,http://www.wikidata.org/entity/Q403,Serbia,13000.0
http://www.wikidata.org/entity/Q8857,Málaga CF,http://www.wikidata.org/entity/Q695879,La Rosaleda Stadium,Point(-4.426422 36.734092),Europe,http://www.wikidata.org/entity/Q29,Spain,30044.0
http://www.wikidata.org/entity/Q190561,Standard Liège,http://www.wikidata.org/entity/Q959934,Stade Maurice Dufrasne,Point(5.543344 50.609908),Europe,http://www.wikidata.org/entity/Q31,Belgium,30023.0
http://www.wikidata.org/entity/Q219235,Servette FC,http://www.wikidata.org/entity/Q215295,Stade de Genève,Point(6.1275 46.177778),Europe,http://www.wikidata.org/entity/Q39,Switzerland,30084.0
http://www.wikidata.org/entity/Q618128,Louletano D.C.,http://www.wikidata.org/entity/Q646151,Estádio Algarve,Point(-7.974722 37.088333),Europe,http://www.wikidata.org/entity/Q45,Portugal,30002.0
http://www.wikidata.org/entity/Q744353,S.C. Farense,http://www.wikidata.org/entity/Q646151,Estádio Algarve,Point(-7.974722 37.088333),Europe,http://www.wikidata.org/entity/Q45,Portugal,30002.0
http://www.wikidata.org/entity/Q75684,S.C. Braga,http://www.wikidata.org/entity/Q849239,Estádio Municipal de Braga,Point(-8.4308 41.5624),Europe,http://www.wikidata.org/entity/Q45,Portugal,30286.0
http://www.wikidata.org/entity/Q688300,S.C. Beira-Mar,http://www.wikidata.org/entity/Q1032105,Estádio Municipal de Aveiro,Point(-8.593611 40.6475),Europe,http://www.wikidata.org/entity/Q45,Portugal,30127.0
http://www.wikidata.org/entity/Q223450,Vitória S.C.,http://www.wikidata.org/entity/Q1057274,Afonso Henriques Stadium,Point(-8.301111 41.445833),Europe,http://www.wikidata.org/entity/Q45,Portugal,30165.0
http://www.wikidata.org/entity/Q17518847,Vitória de Guimarães B,http://www.wikidata.org/entity/Q1057274,Afonso Henriques Stadium,Point(-8.301111 41.445833),Europe,http://www.wikidata.org/entity/Q45,Portugal,30165.0
http://www.wikidata.org/entity/Q243235,Associação Académica de Coimbra – O.A.F.,http://www.wikidata.org/entity/Q1067308,Estádio Cidade de Coimbra,Point(-8.407777777 40.203333333),Europe,http://www.wikidata.org/entity/Q45,Portugal,30210.0
http://www.wikidata.org/entity/Q2714,Watford F.C.,http://www.wikidata.org/entity/Q10626,Vicarage Road,Point(-0.401606 51.649928),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,17477.0
http://www.wikidata.org/entity/Q19577148,Hanham Athletic F.C.,http://www.wikidata.org/entity/Q10626,Vicarage Road,Point(-0.401606 51.649928),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,17477.0
http://www.wikidata.org/entity/Q9653,Ipswich Town F.C.,http://www.wikidata.org/entity/Q619558,Portman Road,Point(1.144830555 52.055061111),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,30311.0
http://www.wikidata.org/entity/Q19444,Birmingham City F.C.,http://www.wikidata.org/entity/Q819179,St Andrew's,Point(-1.868188888 52.475702777),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,30016.0
http://www.wikidata.org/entity/Q104761,Bayer 04 Leverkusen,http://www.wikidata.org/entity/Q156630,BayArena,Point(7.002205555 51.038255555),Europe,http://www.wikidata.org/entity/Q183,Germany,30210.0
